"area_name","area_code","date","new_cases","total_cases"
"Hounslow","E09000018",2020-06-25,10,1046
"Islington","E09000019",2020-06-25,0,541
"Kensington and Chelsea","E09000020",2020-06-25,1,558
"Kingston upon Thames","E09000021",2020-06-25,2,731
"Lambeth","E09000022",2020-06-25,2,1348
"Lewisham","E09000023",2020-06-25,0,1185
"Merton","E09000024",2020-06-25,2,927
"Newham","E09000025",2020-06-25,2,1245
"Redbridge","E09000026",2020-06-25,0,1086
"Richmond upon Thames","E09000027",2020-06-25,1,529
"Southwark","E09000028",2020-06-25,0,1423
"Sutton","E09000029",2020-06-25,2,998
"Tower Hamlets","E09000030",2020-06-25,0,788
"Waltham Forest","E09000031",2020-06-25,1,994
"Wandsworth","E09000032",2020-06-25,2,1137
"Westminster","E09000033",2020-06-25,1,770
"Barking and Dagenham","E09000002",2020-06-26,3,701
"Barnet","E09000003",2020-06-26,3,1580
"Bexley","E09000004",2020-06-26,1,1040
"Brent","E09000005",2020-06-26,4,1726
"Bromley","E09000006",2020-06-26,1,1506
"Camden","E09000007",2020-06-26,1,698
"Croydon","E09000008",2020-06-26,3,1843
"Ealing","E09000009",2020-06-26,1,1537
"Enfield","E09000010",2020-06-26,1,1167
"Greenwich","E09000011",2020-06-26,0,944
"Hackney and City of London","E09000012",2020-06-26,1,796
"Hammersmith and Fulham","E09000013",2020-06-26,0,743
"Haringey","E09000014",2020-06-26,0,740
"Harrow","E09000015",2020-06-26,0,1265
"Havering","E09000016",2020-06-26,1,925
"Hillingdon","E09000017",2020-06-26,3,1069
"Hounslow","E09000018",2020-06-26,2,1048
"Islington","E09000019",2020-06-26,0,541
"Kensington and Chelsea","E09000020",2020-06-26,0,558
"Kingston upon Thames","E09000021",2020-06-26,0,731
"Lambeth","E09000022",2020-06-26,1,1349
"Lewisham","E09000023",2020-06-26,2,1187
"Merton","E09000024",2020-06-26,1,928
"Newham","E09000025",2020-06-26,5,1250
"Redbridge","E09000026",2020-06-26,1,1087
"Richmond upon Thames","E09000027",2020-06-26,0,529
"Southwark","E09000028",2020-06-26,1,1424
"Sutton","E09000029",2020-06-26,0,998
"Tower Hamlets","E09000030",2020-06-26,1,789
"Waltham Forest","E09000031",2020-06-26,5,999
"Wandsworth","E09000032",2020-06-26,4,1141
"Westminster","E09000033",2020-06-26,2,772
"Barking and Dagenham","E09000002",2020-06-27,1,702
"Barnet","E09000003",2020-06-27,0,1580
"Bexley","E09000004",2020-06-27,0,1040
"Brent","E09000005",2020-06-27,0,1726
"Bromley","E09000006",2020-06-27,1,1507
"Camden","E09000007",2020-06-27,0,698
"Croydon","E09000008",2020-06-27,0,1843
"Ealing","E09000009",2020-06-27,2,1539
"Enfield","E09000010",2020-06-27,3,1170
"Greenwich","E09000011",2020-06-27,0,944
"Hackney and City of London","E09000012",2020-06-27,0,796
"Hammersmith and Fulham","E09000013",2020-06-27,5,748
"Haringey","E09000014",2020-06-27,1,741
"Harrow","E09000015",2020-06-27,3,1268
"Havering","E09000016",2020-06-27,2,927
"Hillingdon","E09000017",2020-06-27,1,1070
"Hounslow","E09000018",2020-06-27,0,1048
"Islington","E09000019",2020-06-27,1,542
"Kensington and Chelsea","E09000020",2020-06-27,0,558
"Kingston upon Thames","E09000021",2020-06-27,0,731
"Lambeth","E09000022",2020-06-27,0,1349
"Lewisham","E09000023",2020-06-27,0,1187
"Merton","E09000024",2020-06-27,2,930
"Newham","E09000025",2020-06-27,2,1252
"Redbridge","E09000026",2020-06-27,2,1089
"Richmond upon Thames","E09000027",2020-06-27,1,530
"Southwark","E09000028",2020-06-27,2,1426
"Sutton","E09000029",2020-06-27,0,998
"Tower Hamlets","E09000030",2020-06-27,2,791
"Waltham Forest","E09000031",2020-06-27,1,1000
"Wandsworth","E09000032",2020-06-27,0,1141
"Westminster","E09000033",2020-06-27,0,772
"Barking and Dagenham","E09000002",2020-06-28,0,702
"Barnet","E09000003",2020-06-28,1,1581
"Bexley","E09000004",2020-06-28,1,1041
"Brent","E09000005",2020-06-28,2,1728
"Bromley","E09000006",2020-06-28,0,1507
"Camden","E09000007",2020-06-28,0,698
"Croydon","E09000008",2020-06-28,0,1843
"Ealing","E09000009",2020-06-28,2,1541
"Enfield","E09000010",2020-06-28,0,1170
"Greenwich","E09000011",2020-06-28,1,945
"Hackney and City of London","E09000012",2020-06-28,2,798
"Hammersmith and Fulham","E09000013",2020-06-28,0,748
"Haringey","E09000014",2020-06-28,1,742
"Harrow","E09000015",2020-06-28,1,1269
"Havering","E09000016",2020-06-28,0,927
"Hillingdon","E09000017",2020-06-28,3,1073
"Hounslow","E09000018",2020-06-28,2,1050
"Islington","E09000019",2020-06-28,0,542
"Kensington and Chelsea","E09000020",2020-06-28,0,558
"Kingston upon Thames","E09000021",2020-06-28,0,731
"Lambeth","E09000022",2020-06-28,0,1349
"Lewisham","E09000023",2020-06-28,0,1187
"Merton","E09000024",2020-06-28,1,931
"Newham","E09000025",2020-06-28,1,1253
"Redbridge","E09000026",2020-06-28,1,1090
"Richmond upon Thames","E09000027",2020-06-28,0,530
"Southwark","E09000028",2020-06-28,1,1427
"Sutton","E09000029",2020-06-28,0,998
"Tower Hamlets","E09000030",2020-06-28,0,791
"Waltham Forest","E09000031",2020-06-28,2,1002
"Wandsworth","E09000032",2020-06-28,0,1141
"Westminster","E09000033",2020-06-28,0,772
"Barking and Dagenham","E09000002",2020-06-29,2,704
"Barnet","E09000003",2020-06-29,3,1584
"Bexley","E09000004",2020-06-29,0,1041
"Brent","E09000005",2020-06-29,1,1729
"Bromley","E09000006",2020-06-29,2,1509
"Camden","E09000007",2020-06-29,1,699
"Croydon","E09000008",2020-06-29,0,1843
"Ealing","E09000009",2020-06-29,7,1548
"Enfield","E09000010",2020-06-29,3,1173
"Greenwich","E09000011",2020-06-29,1,946
"Hackney and City of London","E09000012",2020-06-29,0,798
"Hammersmith and Fulham","E09000013",2020-06-29,0,748
"Haringey","E09000014",2020-06-29,0,742
"Harrow","E09000015",2020-06-29,1,1270
"Havering","E09000016",2020-06-29,2,929
"Hillingdon","E09000017",2020-06-29,3,1076
"Hounslow","E09000018",2020-06-29,0,1050
"Islington","E09000019",2020-06-29,2,544
"Kensington and Chelsea","E09000020",2020-06-29,0,558
"Kingston upon Thames","E09000021",2020-06-29,0,731
"Lambeth","E09000022",2020-06-29,1,1350
"Lewisham","E09000023",2020-06-29,1,1188
"Merton","E09000024",2020-06-29,1,932
"Newham","E09000025",2020-06-29,1,1254
"Redbridge","E09000026",2020-06-29,6,1096
"Richmond upon Thames","E09000027",2020-06-29,0,530
"Southwark","E09000028",2020-06-29,6,1433
"Sutton","E09000029",2020-06-29,0,998
"Tower Hamlets","E09000030",2020-06-29,1,792
"Waltham Forest","E09000031",2020-06-29,8,1010
"Wandsworth","E09000032",2020-06-29,0,1141
"Westminster","E09000033",2020-06-29,4,776
"Barking and Dagenham","E09000002",2020-06-30,2,706
"Barnet","E09000003",2020-06-30,1,1585
"Bexley","E09000004",2020-06-30,4,1045
"Brent","E09000005",2020-06-30,2,1731
"Bromley","E09000006",2020-06-30,2,1511
"Camden","E09000007",2020-06-30,0,699
"Croydon","E09000008",2020-06-30,2,1845
"Ealing","E09000009",2020-06-30,0,1548
"Enfield","E09000010",2020-06-30,2,1175
"Greenwich","E09000011",2020-06-30,1,947
"Hackney and City of London","E09000012",2020-06-30,3,801
"Hammersmith and Fulham","E09000013",2020-06-30,3,751
"Haringey","E09000014",2020-06-30,0,742
"Harrow","E09000015",2020-06-30,1,1271
"Havering","E09000016",2020-06-30,1,930
"Hillingdon","E09000017",2020-06-30,6,1082
"Hounslow","E09000018",2020-06-30,2,1052
"Islington","E09000019",2020-06-30,1,545
"Kensington and Chelsea","E09000020",2020-06-30,1,559
"Kingston upon Thames","E09000021",2020-06-30,1,732
"Lambeth","E09000022",2020-06-30,1,1351
"Lewisham","E09000023",2020-06-30,2,1190
"Merton","E09000024",2020-06-30,0,932
"Newham","E09000025",2020-06-30,6,1260
"Redbridge","E09000026",2020-06-30,5,1101
"Richmond upon Thames","E09000027",2020-06-30,1,531
"Southwark","E09000028",2020-06-30,0,1433
"Sutton","E09000029",2020-06-30,0,998
"Tower Hamlets","E09000030",2020-06-30,1,793
"Waltham Forest","E09000031",2020-06-30,0,1010
"Wandsworth","E09000032",2020-06-30,1,1142
"Westminster","E09000033",2020-06-30,0,776
"Barking and Dagenham","E09000002",2020-07-01,2,708
"Barnet","E09000003",2020-07-01,2,1587
"Bexley","E09000004",2020-07-01,1,1046
"Brent","E09000005",2020-07-01,2,1733
"Bromley","E09000006",2020-07-01,0,1511
"Camden","E09000007",2020-07-01,1,700
"Croydon","E09000008",2020-07-01,1,1846
"Ealing","E09000009",2020-07-01,3,1551
"Enfield","E09000010",2020-07-01,1,1176
"Greenwich","E09000011",2020-07-01,0,947
"Hackney and City of London","E09000012",2020-07-01,3,804
"Hammersmith and Fulham","E09000013",2020-07-01,1,752
"Haringey","E09000014",2020-07-01,1,743
"Harrow","E09000015",2020-07-01,0,1271
"Havering","E09000016",2020-07-01,1,931
"Hillingdon","E09000017",2020-07-01,3,1085
"Hounslow","E09000018",2020-07-01,4,1056
"Islington","E09000019",2020-07-01,1,546
"Kensington and Chelsea","E09000020",2020-07-01,0,559
"Kingston upon Thames","E09000021",2020-07-01,1,733
"Lambeth","E09000022",2020-07-01,1,1352
"Lewisham","E09000023",2020-07-01,0,1190
"Merton","E09000024",2020-07-01,1,933
"Newham","E09000025",2020-07-01,5,1265
"Redbridge","E09000026",2020-07-01,2,1103
"Richmond upon Thames","E09000027",2020-07-01,1,532
"Southwark","E09000028",2020-07-01,1,1434
"Sutton","E09000029",2020-07-01,1,999
"Tower Hamlets","E09000030",2020-07-01,0,793
"Waltham Forest","E09000031",2020-07-01,1,1011
"Wandsworth","E09000032",2020-07-01,0,1142
"Westminster","E09000033",2020-07-01,1,777
"Barking and Dagenham","E09000002",2020-07-02,0,708
"Barnet","E09000003",2020-07-02,2,1589
"Bexley","E09000004",2020-07-02,2,1048
"Brent","E09000005",2020-07-02,1,1734
"Bromley","E09000006",2020-07-02,1,1512
"Camden","E09000007",2020-07-02,0,700
"Croydon","E09000008",2020-07-02,1,1847
"Ealing","E09000009",2020-07-02,2,1553
"Enfield","E09000010",2020-07-02,2,1178
"Greenwich","E09000011",2020-07-02,1,948
"Hackney and City of London","E09000012",2020-07-02,2,806
"Hammersmith and Fulham","E09000013",2020-07-02,1,753
"Haringey","E09000014",2020-07-02,0,743
"Harrow","E09000015",2020-07-02,2,1273
"Havering","E09000016",2020-07-02,1,932
"Hillingdon","E09000017",2020-07-02,5,1090
"Hounslow","E09000018",2020-07-02,2,1058
"Islington","E09000019",2020-07-02,1,547
"Kensington and Chelsea","E09000020",2020-07-02,0,559
"Kingston upon Thames","E09000021",2020-07-02,1,734
"Lambeth","E09000022",2020-07-02,0,1352
"Lewisham","E09000023",2020-07-02,0,1190
"Merton","E09000024",2020-07-02,1,934
"Newham","E09000025",2020-07-02,1,1266
"Redbridge","E09000026",2020-07-02,1,1104
"Richmond upon Thames","E09000027",2020-07-02,1,533
"Southwark","E09000028",2020-07-02,1,1435
"Sutton","E09000029",2020-07-02,1,1000
"Tower Hamlets","E09000030",2020-07-02,1,794
"Waltham Forest","E09000031",2020-07-02,0,1011
"Wandsworth","E09000032",2020-07-02,2,1144
"Westminster","E09000033",2020-07-02,1,778
"Barking and Dagenham","E09000002",2020-07-03,0,708
"Barnet","E09000003",2020-07-03,1,1590
"Bexley","E09000004",2020-07-03,0,1048
"Brent","E09000005",2020-07-03,0,1734
"Bromley","E09000006",2020-07-03,1,1513
"Camden","E09000007",2020-07-03,0,700
"Croydon","E09000008",2020-07-03,1,1848
"Ealing","E09000009",2020-07-03,3,1556
"Enfield","E09000010",2020-07-03,1,1179
"Greenwich","E09000011",2020-07-03,1,949
"Hackney and City of London","E09000012",2020-07-03,3,809
"Hammersmith and Fulham","E09000013",2020-07-03,2,755
"Haringey","E09000014",2020-07-03,0,743
"Harrow","E09000015",2020-07-03,0,1273
"Havering","E09000016",2020-07-03,3,935
"Hillingdon","E09000017",2020-07-03,3,1093
"Hounslow","E09000018",2020-07-03,1,1059
"Islington","E09000019",2020-07-03,1,548
"Kensington and Chelsea","E09000020",2020-07-03,1,560
"Kingston upon Thames","E09000021",2020-07-03,1,735
"Lambeth","E09000022",2020-07-03,1,1353
"Lewisham","E09000023",2020-07-03,0,1190
"Merton","E09000024",2020-07-03,1,935
"Newham","E09000025",2020-07-03,0,1266
"Redbridge","E09000026",2020-07-03,3,1107
"Richmond upon Thames","E09000027",2020-07-03,0,533
"Southwark","E09000028",2020-07-03,3,1438
"Sutton","E09000029",2020-07-03,0,1000
"Tower Hamlets","E09000030",2020-07-03,1,795
"Waltham Forest","E09000031",2020-07-03,1,1012
"Wandsworth","E09000032",2020-07-03,4,1148
"Westminster","E09000033",2020-07-03,1,779
"Barking and Dagenham","E09000002",2020-07-04,0,708
"Barnet","E09000003",2020-07-04,1,1591
"Bexley","E09000004",2020-07-04,0,1048
"Brent","E09000005",2020-07-04,2,1736
"Bromley","E09000006",2020-07-04,1,1514
"Camden","E09000007",2020-07-04,0,700
"Croydon","E09000008",2020-07-04,0,1848
"Ealing","E09000009",2020-07-04,1,1557
"Enfield","E09000010",2020-07-04,3,1182
"Greenwich","E09000011",2020-07-04,1,950
"Hackney and City of London","E09000012",2020-07-04,0,809
"Hammersmith and Fulham","E09000013",2020-07-04,0,755
"Haringey","E09000014",2020-07-04,3,746
"Harrow","E09000015",2020-07-04,3,1276
"Havering","E09000016",2020-07-04,2,937
"Hillingdon","E09000017",2020-07-04,3,1096
"Hounslow","E09000018",2020-07-04,0,1059
"Islington","E09000019",2020-07-04,0,548
"Kensington and Chelsea","E09000020",2020-07-04,0,560
"Kingston upon Thames","E09000021",2020-07-04,1,736
"Lambeth","E09000022",2020-07-04,0,1353
"Lewisham","E09000023",2020-07-04,0,1190
"Merton","E09000024",2020-07-04,0,935
"Newham","E09000025",2020-07-04,2,1268
"Redbridge","E09000026",2020-07-04,1,1108
"Richmond upon Thames","E09000027",2020-07-04,1,534
"Southwark","E09000028",2020-07-04,0,1438
"Sutton","E09000029",2020-07-04,0,1000
"Tower Hamlets","E09000030",2020-07-04,2,797
"Waltham Forest","E09000031",2020-07-04,2,1014
"Wandsworth","E09000032",2020-07-04,2,1150
"Westminster","E09000033",2020-07-04,1,780
"Barking and Dagenham","E09000002",2020-07-05,0,708
"Barnet","E09000003",2020-07-05,3,1594
"Bexley","E09000004",2020-07-05,4,1052
"Brent","E09000005",2020-07-05,3,1739
"Bromley","E09000006",2020-07-05,1,1515
"Camden","E09000007",2020-07-05,0,700
"Croydon","E09000008",2020-07-05,2,1850
"Ealing","E09000009",2020-07-05,3,1560
"Enfield","E09000010",2020-07-05,1,1183
"Greenwich","E09000011",2020-07-05,2,952
"Hackney and City of London","E09000012",2020-07-05,6,815
"Hammersmith and Fulham","E09000013",2020-07-05,3,758
"Haringey","E09000014",2020-07-05,2,748
"Harrow","E09000015",2020-07-05,1,1277
"Havering","E09000016",2020-07-05,0,937
"Hillingdon","E09000017",2020-07-05,3,1099
"Hounslow","E09000018",2020-07-05,2,1061
"Islington","E09000019",2020-07-05,2,550
"Kensington and Chelsea","E09000020",2020-07-05,0,560
"Kingston upon Thames","E09000021",2020-07-05,1,737
"Lambeth","E09000022",2020-07-05,1,1354
"Lewisham","E09000023",2020-07-05,0,1190
"Merton","E09000024",2020-07-05,1,936
"Newham","E09000025",2020-07-05,1,1269
"Redbridge","E09000026",2020-07-05,2,1110
"Richmond upon Thames","E09000027",2020-07-05,1,535
"Southwark","E09000028",2020-07-05,0,1438
"Sutton","E09000029",2020-07-05,0,1000
"Tower Hamlets","E09000030",2020-07-05,3,800
"Waltham Forest","E09000031",2020-07-05,0,1014
"Wandsworth","E09000032",2020-07-05,2,1152
"Westminster","E09000033",2020-07-05,0,780
"Barking and Dagenham","E09000002",2020-07-06,0,708
"Barnet","E09000003",2020-07-06,1,1595
"Bexley","E09000004",2020-07-06,1,1053
"Brent","E09000005",2020-07-06,4,1743
"Bromley","E09000006",2020-07-06,0,1515
"Camden","E09000007",2020-07-06,2,702
"Croydon","E09000008",2020-07-06,6,1856
"Ealing","E09000009",2020-07-06,0,1560
"Enfield","E09000010",2020-07-06,2,1185
"Greenwich","E09000011",2020-07-06,1,953
"Hackney and City of London","E09000012",2020-07-06,1,816
"Hammersmith and Fulham","E09000013",2020-07-06,0,758
"Haringey","E09000014",2020-07-06,3,751
"Harrow","E09000015",2020-07-06,2,1279
"Havering","E09000016",2020-07-06,1,938
"Hillingdon","E09000017",2020-07-06,3,1102
"Hounslow","E09000018",2020-07-06,1,1062
"Islington","E09000019",2020-07-06,1,551
"Kensington and Chelsea","E09000020",2020-07-06,1,561
"Kingston upon Thames","E09000021",2020-07-06,1,738
"Lambeth","E09000022",2020-07-06,6,1360
"Lewisham","E09000023",2020-07-06,0,1190
"Merton","E09000024",2020-07-06,1,937
"Newham","E09000025",2020-07-06,0,1269
"Redbridge","E09000026",2020-07-06,1,1111
"Richmond upon Thames","E09000027",2020-07-06,0,535
"Southwark","E09000028",2020-07-06,3,1441
"Sutton","E09000029",2020-07-06,1,1001
"Tower Hamlets","E09000030",2020-07-06,3,803
"Waltham Forest","E09000031",2020-07-06,1,1015
"Wandsworth","E09000032",2020-07-06,3,1155
"Westminster","E09000033",2020-07-06,0,780
"Barking and Dagenham","E09000002",2020-07-07,1,709
"Barnet","E09000003",2020-07-07,2,1597
"Bexley","E09000004",2020-07-07,1,1054
"Brent","E09000005",2020-07-07,4,1747
"Bromley","E09000006",2020-07-07,2,1517
"Camden","E09000007",2020-07-07,1,703
"Croydon","E09000008",2020-07-07,0,1856
"Ealing","E09000009",2020-07-07,1,1561
"Enfield","E09000010",2020-07-07,1,1186
"Greenwich","E09000011",2020-07-07,2,955
"Hackney and City of London","E09000012",2020-07-07,1,817
"Hammersmith and Fulham","E09000013",2020-07-07,0,758
"Haringey","E09000014",2020-07-07,3,754
"Harrow","E09000015",2020-07-07,2,1281
"Havering","E09000016",2020-07-07,3,941
"Hillingdon","E09000017",2020-07-07,5,1107
"Hounslow","E09000018",2020-07-07,1,1063
"Islington","E09000019",2020-07-07,1,552
"Kensington and Chelsea","E09000020",2020-07-07,1,562
"Kingston upon Thames","E09000021",2020-07-07,0,738
"Lambeth","E09000022",2020-07-07,2,1362
"Lewisham","E09000023",2020-07-07,3,1193
"Merton","E09000024",2020-07-07,1,938
"Newham","E09000025",2020-07-07,1,1270
"Redbridge","E09000026",2020-07-07,3,1114
"Richmond upon Thames","E09000027",2020-07-07,1,536
"Southwark","E09000028",2020-07-07,3,1444
"Sutton","E09000029",2020-07-07,0,1001
"Tower Hamlets","E09000030",2020-07-07,9,812
"Waltham Forest","E09000031",2020-07-07,1,1016
"Wandsworth","E09000032",2020-07-07,2,1157
"Westminster","E09000033",2020-07-07,2,782
"Barking and Dagenham","E09000002",2020-07-08,3,712
"Barnet","E09000003",2020-07-08,1,1598
"Bexley","E09000004",2020-07-08,5,1059
"Brent","E09000005",2020-07-08,2,1749
"Bromley","E09000006",2020-07-08,1,1518
"Camden","E09000007",2020-07-08,1,704
"Croydon","E09000008",2020-07-08,1,1857
"Ealing","E09000009",2020-07-08,1,1562
"Enfield","E09000010",2020-07-08,1,1187
"Greenwich","E09000011",2020-07-08,1,956
"Hackney and City of London","E09000012",2020-07-08,4,821
"Hammersmith and Fulham","E09000013",2020-07-08,1,759
"Haringey","E09000014",2020-07-08,1,755
"Harrow","E09000015",2020-07-08,3,1284
"Havering","E09000016",2020-07-08,3,944
"Hillingdon","E09000017",2020-07-08,0,1107
"Hounslow","E09000018",2020-07-08,3,1066
"Islington","E09000019",2020-07-08,0,552
"Kensington and Chelsea","E09000020",2020-07-08,1,563
"Kingston upon Thames","E09000021",2020-07-08,0,738
"Lambeth","E09000022",2020-07-08,2,1364
"Lewisham","E09000023",2020-07-08,4,1197
"Merton","E09000024",2020-07-08,0,938
"Newham","E09000025",2020-07-08,2,1272
"Redbridge","E09000026",2020-07-08,1,1115
"Richmond upon Thames","E09000027",2020-07-08,0,536
"Southwark","E09000028",2020-07-08,1,1445
"Sutton","E09000029",2020-07-08,4,1005
"Tower Hamlets","E09000030",2020-07-08,1,813
"Waltham Forest","E09000031",2020-07-08,3,1019
"Wandsworth","E09000032",2020-07-08,1,1158
"Westminster","E09000033",2020-07-08,2,784
"Barking and Dagenham","E09000002",2020-07-09,0,712
"Barnet","E09000003",2020-07-09,3,1601
"Bexley","E09000004",2020-07-09,3,1062
"Brent","E09000005",2020-07-09,1,1750
"Bromley","E09000006",2020-07-09,2,1520
"Camden","E09000007",2020-07-09,0,704
"Croydon","E09000008",2020-07-09,2,1859
"Ealing","E09000009",2020-07-09,2,1564
"Enfield","E09000010",2020-07-09,0,1187
"Greenwich","E09000011",2020-07-09,0,956
"Hackney and City of London","E09000012",2020-07-09,1,822
"Hammersmith and Fulham","E09000013",2020-07-09,2,761
"Haringey","E09000014",2020-07-09,1,756
"Harrow","E09000015",2020-07-09,2,1286
"Havering","E09000016",2020-07-09,0,944
"Hillingdon","E09000017",2020-07-09,3,1110
"Hounslow","E09000018",2020-07-09,1,1067
"Islington","E09000019",2020-07-09,2,554
"Kensington and Chelsea","E09000020",2020-07-09,0,563
"Kingston upon Thames","E09000021",2020-07-09,0,738
"Lambeth","E09000022",2020-07-09,1,1365
"Lewisham","E09000023",2020-07-09,3,1200
"Merton","E09000024",2020-07-09,0,938
"Newham","E09000025",2020-07-09,3,1275
"Redbridge","E09000026",2020-07-09,4,1119
"Richmond upon Thames","E09000027",2020-07-09,0,536
"Southwark","E09000028",2020-07-09,1,1446
"Sutton","E09000029",2020-07-09,3,1008
"Tower Hamlets","E09000030",2020-07-09,6,819
"Waltham Forest","E09000031",2020-07-09,2,1021
"Wandsworth","E09000032",2020-07-09,1,1159
"Westminster","E09000033",2020-07-09,4,788
"Barking and Dagenham","E09000002",2020-07-10,1,713
"Barnet","E09000003",2020-07-10,1,1602
"Bexley","E09000004",2020-07-10,1,1063
"Brent","E09000005",2020-07-10,0,1750
"Bromley","E09000006",2020-07-10,1,1521
"Camden","E09000007",2020-07-10,0,704
"Croydon","E09000008",2020-07-10,1,1860
"Ealing","E09000009",2020-07-10,2,1566
"Enfield","E09000010",2020-07-10,0,1187
"Greenwich","E09000011",2020-07-10,1,957
"Hackney and City of London","E09000012",2020-07-10,4,826
"Hammersmith and Fulham","E09000013",2020-07-10,0,761
"Haringey","E09000014",2020-07-10,3,759
"Harrow","E09000015",2020-07-10,2,1288
"Havering","E09000016",2020-07-10,2,946
"Hillingdon","E09000017",2020-07-10,0,1110
"Hounslow","E09000018",2020-07-10,3,1070
"Islington","E09000019",2020-07-10,0,554
"Kensington and Chelsea","E09000020",2020-07-10,1,564
"Kingston upon Thames","E09000021",2020-07-10,2,740
"Lambeth","E09000022",2020-07-10,1,1366
"Lewisham","E09000023",2020-07-10,0,1200
"Merton","E09000024",2020-07-10,1,939
"Newham","E09000025",2020-07-10,2,1277
"Redbridge","E09000026",2020-07-10,2,1121
"Richmond upon Thames","E09000027",2020-07-10,0,536
"Southwark","E09000028",2020-07-10,2,1448
"Sutton","E09000029",2020-07-10,0,1008
"Tower Hamlets","E09000030",2020-07-10,1,820
"Waltham Forest","E09000031",2020-07-10,0,1021
"Wandsworth","E09000032",2020-07-10,4,1163
"Westminster","E09000033",2020-07-10,2,790
"Barking and Dagenham","E09000002",2020-07-11,0,713
"Barnet","E09000003",2020-07-11,2,1604
"Bexley","E09000004",2020-07-11,1,1064
"Brent","E09000005",2020-07-11,0,1750
"Bromley","E09000006",2020-07-11,0,1521
"Camden","E09000007",2020-07-11,0,704
"Croydon","E09000008",2020-07-11,1,1861
"Ealing","E09000009",2020-07-11,1,1567
"Enfield","E09000010",2020-07-11,0,1187
"Greenwich","E09000011",2020-07-11,1,958
"Hackney and City of London","E09000012",2020-07-11,2,828
"Hammersmith and Fulham","E09000013",2020-07-11,0,761
"Haringey","E09000014",2020-07-11,0,759
"Harrow","E09000015",2020-07-11,1,1289
"Havering","E09000016",2020-07-11,1,947
"Hillingdon","E09000017",2020-07-11,1,1111
"Hounslow","E09000018",2020-07-11,1,1071
